2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
2018-04-15 20:04:23 INFO  root:46 - Inserted : 
